timestamp,id,data
16.020000,0x100,03 11 00 00 00 00 00 00
16.020000,0x101,00 00 00 00 00 00 00 00
16.020000,0x102,00 00 00 00 00 00 00 00
16.020000,0x200,9E F6 08 00 00 00 00 00
16.040000,0x100,02 11 00 00 00 00 00 00
16.040000,0x101,00 00 00 00 00 00 00 00
16.040000,0x102,00 00 00 00 00 00 00 00
16.040000,0x200,9E F0 08 00 00 00 00 00
16.060000,0x100,00 11 00 00 00 00 00 00
16.060000,0x101,00 00 00 00 00 00 00 00
16.060000,0x102,00 00 00 00 00 00 00 00
16.060000,0x200,9E EA 08 00 00 00 00 00
16.080000,0x100,FF 10 00 00 00 00 00 00
16.080000,0x101,00 00 00 00 00 00 00 00
16.080000,0x102,00 00 00 00 00 00 00 00
16.080000,0x200,9E E4 08 00 00 00 00 00
16.100000,0x100,FE 10 00 00 00 00 00 00
16.100000,0x101,00 00 00 00 00 00 00 00
16.100000,0x102,00 00 00 00 00 00 00 00
16.100000,0x200,9E DE 08 00 00 00 00 00
16.120000,0x100,FD 10 00 00 00 00 00 00
16.120000,0x101,00 00 00 00 00 00 00 00
16.120000,0x102,00 00 00 00 00 00 00 00
16.120000,0x200,9E D8 08 00 00 00 00 00
16.140000,0x100,FC 10 00 00 00 00 00 00
16.140000,0x101,00 00 00 00 00 00 00 00
16.140000,0x102,00 00 00 00 00 00 00 00
16.140000,0x200,9E D2 08 00 00 00 00 00
16.160000,0x100,FA 10 00 00 00 00 00 00
16.160000,0x101,00 00 00 00 00 00 00 00
16.160000,0x102,00 00 00 00 00 00 00 00
16.160000,0x200,9E CC 08 00 00 00 00 00
16.180000,0x100,F9 10 00 00 00 00 00 00
16.180000,0x101,00 00 00 00 00 00 00 00
16.180000,0x102,00 00 00 00 00 00 00 00
16.180000,0x200,9E C6 08 00 00 00 00 00
16.200000,0x100,F8 10 00 00 00 00 00 00
16.200000,0x101,00 00 00 00 00 00 00 00
16.200000,0x102,00 00 00 00 00 00 00 00
16.200000,0x200,9E C0 08 00 00 00 00 00
16.220000,0x100,F7 10 00 00 00 00 00 00
16.220000,0x101,00 00 00 00 00 00 00 00
16.220000,0x102,00 00 00 00 00 00 00 00
16.220000,0x200,9F BA 08 00 00 00 00 00
16.240000,0x100,F6 10 00 00 00 00 00 00
16.240000,0x101,00 00 00 00 00 00 00 00
16.240000,0x102,00 00 00 00 00 00 00 00
16.240000,0x200,9F B4 08 00 00 00 00 00
16.260000,0x100,F4 10 00 00 00 00 00 00
16.260000,0x101,00 00 00 00 00 00 00 00
16.260000,0x102,00 00 00 00 00 00 00 00
16.260000,0x200,9F AE 08 00 00 00 00 00
16.280000,0x100,F3 10 00 00 00 00 00 00
16.280000,0x101,00 00 00 00 00 00 00 00
16.280000,0x102,00 00 00 00 00 00 00 00
16.280000,0x200,9F A8 08 00 00 00 00 00
16.300000,0x100,F2 10 00 00 00 00 00 00
16.300000,0x101,00 00 00 00 00 00 00 00
16.300000,0x102,00 00 00 00 00 00 00 00
16.300000,0x200,9F A2 08 00 00 00 00 00
16.320000,0x100,F1 10 00 00 00 00 00 00
16.320000,0x101,00 00 00 00 00 00 00 00
16.320000,0x102,00 00 00 00 00 00 00 00
16.320000,0x200,9F 9C 08 00 00 00 00 00
16.340000,0x100,F0 10 00 00 00 00 00 00
16.340000,0x101,00 00 00 00 00 00 00 00
16.340000,0x102,00 00 00 00 00 00 00 00
16.340000,0x200,9F 96 08 00 00 00 00 00
16.360000,0x100,EE 10 00 00 00 00 00 00
16.360000,0x101,00 00 00 00 00 00 00 00
16.360000,0x102,00 00 00 00 00 00 00 00
16.360000,0x200,9F 90 08 00 00 00 00 00
16.380000,0x100,ED 10 00 00 00 00 00 00
16.380000,0x101,00 00 00 00 00 00 00 00
16.380000,0x102,00 00 00 00 00 00 00 00
16.380000,0x200,9F 8A 08 00 00 00 00 00
16.400000,0x100,EC 10 00 00 00 00 00 00
16.400000,0x101,00 00 00 00 00 00 00 00
16.400000,0x102,00 00 00 00 00 00 00 00
16.400000,0x200,9F 84 08 00 00 00 00 00
16.420000,0x100,EB 10 00 00 00 00 00 00
16.420000,0x101,00 00 00 00 00 00 00 00
16.420000,0x102,00 00 00 00 00 00 00 00
16.420000,0x200,9F 7E 08 00 00 00 00 00
16.440000,0x100,EA 10 00 00 00 00 00 00
16.440000,0x101,00 00 00 00 00 00 00 00
16.440000,0x102,00 00 00 00 00 00 00 00
16.440000,0x200,9F 78 08 00 00 00 00 00
16.460000,0x100,E8 10 00 00 00 00 00 00
16.460000,0x101,00 00 00 00 00 00 00 00
16.460000,0x102,00 00 00 00 00 00 00 00
16.460000,0x200,9F 72 08 00 00 00 00 00
16.480000,0x100,E7 10 00 00 00 00 00 00
16.480000,0x101,00 00 00 00 00 00 00 00
16.480000,0x102,00 00 00 00 00 00 00 00
16.480000,0x200,A0 6C 08 00 00 00 00 00
16.500000,0x100,E6 10 00 00 00 00 00 00
16.500000,0x101,00 00 00 00 00 00 00 00
16.500000,0x102,00 00 00 00 00 00 00 00
16.500000,0x200,A0 66 08 00 00 00 00 00
16.520000,0x100,E5 10 00 00 00 00 00 00
16.520000,0x101,00 00 00 00 00 00 00 00
16.520000,0x102,00 00 00 00 00 00 00 00
16.520000,0x200,A0 60 08 00 00 00 00 00
16.540000,0x100,E4 10 00 00 00 00 00 00
16.540000,0x101,00 00 00 00 00 00 00 00
16.540000,0x102,00 00 00 00 00 00 00 00
16.540000,0x200,A0 5A 08 00 00 00 00 00
16.560000,0x100,E2 10 00 00 00 00 00 00
16.560000,0x101,00 00 00 00 00 00 00 00
16.560000,0x102,00 00 00 00 00 00 00 00
16.560000,0x200,A0 54 08 00 00 00 00 00
16.580000,0x100,E1 10 00 00 00 00 00 00
16.580000,0x101,00 00 00 00 00 00 00 00
16.580000,0x102,00 00 00 00 00 00 00 00
16.580000,0x200,A0 4E 08 00 00 00 00 00
16.600000,0x100,E0 10 00 00 00 00 00 00
16.600000,0x101,00 00 00 00 00 00 00 00
16.600000,0x102,00 00 00 00 00 00 00 00
16.600000,0x200,A0 48 08 00 00 00 00 00
16.620000,0x100,DF 10 00 00 00 00 00 00
16.620000,0x101,00 00 00 00 00 00 00 00
16.620000,0x102,00 00 00 00 00 00 00 00
16.620000,0x200,A0 42 08 00 00 00 00 00
16.640000,0x100,DE 10 00 00 00 00 00 00
16.640000,0x101,00 00 00 00 00 00 00 00
16.640000,0x102,00 00 00 00 00 00 00 00
16.640000,0x200,A0 3C 08 00 00 00 00 00
16.660000,0x100,DC 10 00 00 00 00 00 00
16.660000,0x101,00 00 00 00 00 00 00 00
16.660000,0x102,00 00 00 00 00 00 00 00
16.660000,0x200,A0 36 08 00 00 00 00 00
16.680000,0x100,DB 10 00 00 00 00 00 00
16.680000,0x101,00 00 00 00 00 00 00 00
16.680000,0x102,00 00 00 00 00 00 00 00
16.680000,0x200,A0 30 08 00 00 00 00 00
16.700000,0x100,DA 10 00 00 00 00 00 00
16.700000,0x101,00 00 00 00 00 00 00 00
16.700000,0x102,00 00 00 00 00 00 00 00
16.700000,0x200,A0 2A 08 00 00 00 00 00
16.720000,0x100,D9 10 00 00 00 00 00 00
16.720000,0x101,00 00 00 00 00 00 00 00
16.720000,0x102,00 00 00 00 00 00 00 00
16.720000,0x200,A0 24 08 00 00 00 00 00
16.740000,0x100,D8 10 00 00 00 00 00 00
16.740000,0x101,00 00 00 00 00 00 00 00
16.740000,0x102,00 00 00 00 00 00 00 00
16.740000,0x200,A0 1E 08 00 00 00 00 00
16.760000,0x100,D6 10 00 00 00 00 00 00
16.760000,0x101,00 00 00 00 00 00 00 00
16.760000,0x102,00 00 00 00 00 00 00 00
16.760000,0x200,A1 18 08 00 00 00 00 00
16.780000,0x100,D5 10 00 00 00 00 00 00
16.780000,0x101,00 00 00 00 00 00 00 00
16.780000,0x102,00 00 00 00 00 00 00 00
16.780000,0x200,A1 12 08 00 00 00 00 00
16.800000,0x100,D4 10 00 00 00 00 00 00
16.800000,0x101,00 00 00 00 00 00 00 00
16.800000,0x102,00 00 00 00 00 00 00 00
16.800000,0x200,A1 0C 08 00 00 00 00 00
16.820000,0x100,D3 10 00 00 00 00 00 00
16.820000,0x101,00 00 00 00 00 00 00 00
16.820000,0x102,00 00 00 00 00 00 00 00
16.820000,0x200,A1 06 08 00 00 00 00 00
16.840000,0x100,D2 10 00 00 00 00 00 00
16.840000,0x101,00 00 00 00 00 00 00 00
16.840000,0x102,00 00 00 00 00 00 00 00
16.840000,0x200,A1 00 08 00 00 00 00 00
16.860000,0x100,D0 10 00 00 00 00 00 00
16.860000,0x101,00 00 00 00 00 00 00 00
16.860000,0x102,00 00 00 00 00 00 00 00
16.860000,0x200,A1 FA 07 00 00 00 00 00
16.880000,0x100,CF 10 00 00 00 00 00 00
16.880000,0x101,00 00 00 00 00 00 00 00
16.880000,0x102,00 00 00 00 00 00 00 00
16.880000,0x200,A1 F4 07 00 00 00 00 00
16.900000,0x100,CE 10 00 00 00 00 00 00
16.900000,0x101,00 00 00 00 00 00 00 00
16.900000,0x102,00 00 00 00 00 00 00 00
16.900000,0x200,A1 EE 07 00 00 00 00 00
16.920000,0x100,CD 10 00 00 00 00 00 00
16.920000,0x101,00 00 00 00 00 00 00 00
16.920000,0x102,00 00 00 00 00 00 00 00
16.920000,0x200,A1 E8 07 00 00 00 00 00
16.940000,0x100,CC 10 00 00 00 00 00 00
16.940000,0x101,00 00 00 00 00 00 00 00
16.940000,0x102,00 00 00 00 00 00 00 00
16.940000,0x200,A1 E2 07 00 00 00 00 00
16.960000,0x100,CA 10 00 00 00 00 00 00
16.960000,0x101,00 00 00 00 00 00 00 00
16.960000,0x102,00 00 00 00 00 00 00 00
16.960000,0x200,A1 DC 07 00 00 00 00 00
16.980000,0x100,C9 10 00 00 00 00 00 00
16.980000,0x101,00 00 00 00 00 00 00 00
16.980000,0x102,00 00 00 00 00 00 00 00
16.980000,0x200,A1 D6 07 00 00 00 00 00
17.000000,0x100,C8 00 28 00 00 00 00 00
17.000000,0x101,00 00 00 00 00 00 00 00
17.000000,0x102,00 00 00 00 00 00 00 00
17.000000,0x200,A1 D0 07 00 00 00 00 00
17.020000,0x100,C8 00 28 00 00 00 00 00
17.020000,0x101,00 00 00 00 00 00 00 00
17.020000,0x102,00 00 00 00 00 00 00 00
17.020000,0x200,A1 D1 07 00 00 00 00 00
17.040000,0x100,C8 00 28 00 00 00 00 00
17.040000,0x101,00 00 00 00 00 00 00 00
17.040000,0x102,00 00 00 00 00 00 00 00
17.040000,0x200,A2 D2 07 00 00 00 00 00
17.060000,0x100,C9 00 28 00 00 00 00 00
17.060000,0x101,00 00 00 00 00 00 00 00
17.060000,0x102,00 00 00 00 00 00 00 00
17.060000,0x200,A2 D3 07 00 00 00 00 00
17.080000,0x100,C9 00 28 00 00 00 00 00
17.080000,0x101,00 00 00 00 00 00 00 00
17.080000,0x102,00 00 00 00 00 00 00 00
17.080000,0x200,A2 D5 07 00 00 00 00 00
17.100000,0x100,C9 00 28 00 00 00 00 00
17.100000,0x101,00 00 00 00 00 00 00 00
17.100000,0x102,00 00 00 00 00 00 00 00
17.100000,0x200,A2 D6 07 00 00 00 00 00
17.120000,0x100,C9 00 28 00 00 00 00 00
17.120000,0x101,00 00 00 00 00 00 00 00
17.120000,0x102,00 00 00 00 00 00 00 00
17.120000,0x200,A2 D7 07 00 00 00 00 00
17.140000,0x100,CA 00 28 00 00 00 00 00
17.140000,0x101,00 00 00 00 00 00 00 00
17.140000,0x102,00 00 00 00 00 00 00 00
17.140000,0x200,A2 D8 07 00 00 00 00 00
17.160000,0x100,CA 00 28 00 00 00 00 00
17.160000,0x101,00 00 00 00 00 00 00 00
17.160000,0x102,00 00 00 00 00 00 00 00
17.160000,0x200,A2 D9 07 00 00 00 00 00
17.180000,0x100,CA 00 28 00 00 00 00 00
17.180000,0x101,00 00 00 00 00 00 00 00
17.180000,0x102,00 00 00 00 00 00 00 00
17.180000,0x200,A2 DA 07 00 00 00 00 00
17.200000,0x100,CA 00 28 00 00 00 00 00
17.200000,0x101,00 00 00 00 00 00 00 00
17.200000,0x102,00 00 00 00 00 00 00 00
17.200000,0x200,A2 DC 07 00 00 00 00 00
17.220000,0x100,CB 00 28 00 00 00 00 00
17.220000,0x101,00 00 00 00 00 00 00 00
17.220000,0x102,00 00 00 00 00 00 00 00
17.220000,0x200,A2 DD 07 00 00 00 00 00
17.240000,0x100,CB 00 28 00 00 00 00 00
17.240000,0x101,00 00 00 00 00 00 00 00
17.240000,0x102,00 00 00 00 00 00 00 00
17.240000,0x200,A2 DE 07 00 00 00 00 00
17.260000,0x100,CB 00 28 00 00 00 00 00
17.260000,0x101,00 00 00 00 00 00 00 00
17.260000,0x102,00 00 00 00 00 00 00 00
17.260000,0x200,A2 DF 07 00 00 00 00 00
17.280000,0x100,CB 00 28 00 00 00 00 00
17.280000,0x101,00 00 00 00 00 00 00 00
17.280000,0x102,00 00 00 00 00 00 00 00
17.280000,0x200,A2 E0 07 00 00 00 00 00
17.300000,0x100,CB 00 28 00 00 00 00 00
17.300000,0x101,00 00 00 00 00 00 00 00
17.300000,0x102,00 00 00 00 00 00 00 00
17.300000,0x200,A2 E1 07 00 00 00 00 00
17.320000,0x100,CC 00 28 00 00 00 00 00
17.320000,0x101,00 00 00 00 00 00 00 00
17.320000,0x102,00 00 00 00 00 00 00 00
17.320000,0x200,A3 E2 07 00 00 00 00 00
17.340000,0x100,CC 00 28 00 00 00 00 00
17.340000,0x101,00 00 00 00 00 00 00 00
17.340000,0x102,00 00 00 00 00 00 00 00
17.340000,0x200,A3 E4 07 00 00 00 00 00
17.360000,0x100,CC 00 28 00 00 00 00 00
17.360000,0x101,00 00 00 00 00 00 00 00
17.360000,0x102,00 00 00 00 00 00 00 00
17.360000,0x200,A3 E5 07 00 00 00 00 00
17.380000,0x100,CC 00 28 00 00 00 00 00
17.380000,0x101,00 00 00 00 00 00 00 00
17.380000,0x102,00 00 00 00 00 00 00 00
17.380000,0x200,A3 E6 07 00 00 00 00 00
17.400000,0x100,CD 00 28 00 00 00 00 00
17.400000,0x101,00 00 00 00 00 00 00 00
17.400000,0x102,00 00 00 00 00 00 00 00
17.400000,0x200,A3 E7 07 00 00 00 00 00
17.420000,0x100,CD 00 28 00 00 00 00 00
17.420000,0x101,00 00 00 00 00 00 00 00
17.420000,0x102,00 00 00 00 00 00 00 00
17.420000,0x200,A3 E8 07 00 00 00 00 00
17.440000,0x100,CD 00 28 00 00 00 00 00
17.440000,0x101,00 00 00 00 00 00 00 00
17.440000,0x102,00 00 00 00 00 00 00 00
17.440000,0x200,A3 E9 07 00 00 00 00 00
17.460000,0x100,CD 00 28 00 00 00 00 00
17.460000,0x101,00 00 00 00 00 00 00 00
17.460000,0x102,00 00 00 00 00 00 00 00
17.460000,0x200,A3 EB 07 00 00 00 00 00
17.480000,0x100,CE 00 28 00 00 00 00 00
17.480000,0x101,00 00 00 00 00 00 00 00
17.480000,0x102,00 00 00 00 00 00 00 00
17.480000,0x200,A3 EC 07 00 00 00 00 00
17.500000,0x100,CE 00 28 00 00 00 00 00
17.500000,0x101,00 00 00 00 00 00 00 00
17.500000,0x102,00 00 00 00 00 00 00 00
17.500000,0x200,A3 ED 07 00 00 00 00 00
17.520000,0x100,CE 00 28 00 00 00 00 00
17.520000,0x101,00 00 00 00 00 00 00 00
17.520000,0x102,00 00 00 00 00 00 00 00
17.520000,0x200,A3 EE 07 00 00 00 00 00
17.540000,0x100,CE 00 28 00 00 00 00 00
17.540000,0x101,00 00 00 00 00 00 00 00
17.540000,0x102,00 00 00 00 00 00 00 00
17.540000,0x200,A3 EF 07 00 00 00 00 00
17.560000,0x100,CE 00 28 00 00 00 00 00
17.560000,0x101,00 00 00 00 00 00 00 00
17.560000,0x102,00 00 00 00 00 00 00 00
17.560000,0x200,A3 F0 07 00 00 00 00 00
17.580000,0x100,CF 00 28 00 00 00 00 00
17.580000,0x101,00 00 00 00 00 00 00 00
17.580000,0x102,00 00 00 00 00 00 00 00
17.580000,0x200,A3 F1 07 00 00 00 00 00
17.600000,0x100,CF 00 28 00 00 00 00 00
17.600000,0x101,00 00 00 00 00 00 00 00
17.600000,0x102,00 00 00 00 00 00 00 00
17.600000,0x200,A4 F3 07 00 00 00 00 00
17.620000,0x100,CF 00 28 00 00 00 00 00
17.620000,0x101,00 00 00 00 00 00 00 00
17.620000,0x102,00 00 00 00 00 00 00 00
17.620000,0x200,A4 F4 07 00 00 00 00 00
17.640000,0x100,CF 00 28 00 00 00 00 00
17.640000,0x101,00 00 00 00 00 00 00 00
17.640000,0x102,00 00 00 00 00 00 00 00
17.640000,0x200,A4 F5 07 00 00 00 00 00
17.660000,0x100,D0 00 28 00 00 00 00 00
17.660000,0x101,00 00 00 00 00 00 00 00
17.660000,0x102,00 00 00 00 00 00 00 00
17.660000,0x200,A4 F6 07 00 00 00 00 00
17.680000,0x100,D0 00 28 00 00 00 00 00
17.680000,0x101,00 00 00 00 00 00 00 00
17.680000,0x102,00 00 00 00 00 00 00 00
17.680000,0x200,A4 F7 07 00 00 00 00 00
17.700000,0x100,D0 00 28 00 00 00 00 00
17.700000,0x101,00 00 00 00 00 00 00 00
17.700000,0x102,00 00 00 00 00 00 00 00
17.700000,0x200,A4 F8 07 00 00 00 00 00
17.720000,0x100,D0 00 28 00 00 00 00 00
17.720000,0x101,00 00 00 00 00 00 00 00
17.720000,0x102,00 00 00 00 00 00 00 00
17.720000,0x200,A4 FA 07 00 00 00 00 00
17.740000,0x100,D1 00 28 00 00 00 00 00
17.740000,0x101,00 00 00 00 00 00 00 00
17.740000,0x102,00 00 00 00 00 00 00 00
17.740000,0x200,A4 FB 07 00 00 00 00 00
17.760000,0x100,D1 00 28 00 00 00 00 00
17.760000,0x101,00 00 00 00 00 00 00 00
17.760000,0x102,00 00 00 00 00 00 00 00
17.760000,0x200,A4 FC 07 00 00 00 00 00
17.780000,0x100,D1 00 28 00 00 00 00 00
17.780000,0x101,00 00 00 00 00 00 00 00
17.780000,0x102,00 00 00 00 00 00 00 00
17.780000,0x200,A4 FD 07 00 00 00 00 00
17.800000,0x100,D1 00 28 00 00 00 00 00
17.800000,0x101,00 00 00 00 00 00 00 00
17.800000,0x102,00 00 00 00 00 00 00 00
17.800000,0x200,A4 FE 07 00 00 00 00 00
17.820000,0x100,D1 00 28 00 00 00 00 00
17.820000,0x101,00 00 00 00 00 00 00 00
17.820000,0x102,00 00 00 00 00 00 00 00
17.820000,0x200,A4 FF 07 00 00 00 00 00
17.840000,0x100,D2 00 28 00 00 00 00 00
17.840000,0x101,00 00 00 00 00 00 00 00
17.840000,0x102,00 00 00 00 00 00 00 00
17.840000,0x200,A4 00 08 00 00 00 00 00
17.860000,0x100,D2 00 28 00 00 00 00 00
17.860000,0x101,00 00 00 00 00 00 00 00
17.860000,0x102,00 00 00 00 00 00 00 00
17.860000,0x200,A4 02 08 00 00 00 00 00
17.880000,0x100,D2 00 28 00 00 00 00 00
17.880000,0x101,00 00 00 00 00 00 00 00
17.880000,0x102,00 00 00 00 00 00 00 00
17.880000,0x200,A5 03 08 00 00 00 00 00
17.900000,0x100,D2 00 28 00 00 00 00 00
17.900000,0x101,00 00 00 00 00 00 00 00
17.900000,0x102,00 00 00 00 00 00 00 00
17.900000,0x200,A5 04 08 00 00 00 00 00
17.920000,0x100,D3 00 28 00 00 00 00 00
17.920000,0x101,00 00 00 00 00 00 00 00
17.920000,0x102,00 00 00 00 00 00 00 00
17.920000,0x200,A5 05 08 00 00 00 00 00
17.940000,0x100,D3 00 28 00 00 00 00 00
17.940000,0x101,00 00 00 00 00 00 00 00
17.940000,0x102,00 00 00 00 00 00 00 00
17.940000,0x200,A5 06 08 00 00 00 00 00
17.960000,0x100,D3 00 28 00 00 00 00 00
17.960000,0x101,00 00 00 00 00 00 00 00
17.960000,0x102,00 00 00 00 00 00 00 00
17.960000,0x200,A5 07 08 00 00 00 00 00
17.980000,0x100,D3 00 28 00 00 00 00 00
17.980000,0x101,00 00 00 00 00 00 00 00
17.980000,0x102,00 00 00 00 00 00 00 00
17.980000,0x200,A5 09 08 00 00 00 00 00
18.000000,0x100,D4 00 28 00 00 00 00 00
18.000000,0x101,00 00 00 00 00 00 00 00
18.000000,0x102,00 00 00 00 00 00 00 00
18.000000,0x200,A5 0A 08 00 00 00 00 00
18.020000,0x100,D4 00 28 00 00 00 00 00
18.020000,0x101,00 00 00 00 00 00 00 00
18.020000,0x102,00 00 00 00 00 00 00 00
18.020000,0x200,A5 0B 08 00 00 00 00 00
18.040000,0x100,D4 00 28 00 00 00 00 00
18.040000,0x101,00 00 00 00 00 00 00 00
18.040000,0x102,00 00 00 00 00 00 00 00
18.040000,0x200,A5 0C 08 00 00 00 00 00
18.060000,0x100,D4 00 28 00 00 00 00 00
18.060000,0x101,00 00 00 00 00 00 00 00
18.060000,0x102,00 00 00 00 00 00 00 00
18.060000,0x200,A5 0D 08 00 00 00 00 00
18.080000,0x100,D4 00 28 00 00 00 00 00
18.080000,0x101,00 00 00 00 00 00 00 00
18.080000,0x102,00 00 00 00 00 00 00 00
18.080000,0x200,A5 0E 08 00 00 00 00 00
18.100000,0x100,D5 00 28 00 00 00 00 00
18.100000,0x101,00 00 00 00 00 00 00 00
18.100000,0x102,00 00 00 00 00 00 00 00
18.100000,0x200,A5 0F 08 00 00 00 00 00
18.120000,0x100,D5 00 28 00 00 00 00 00
18.120000,0x101,00 00 00 00 00 00 00 00
18.120000,0x102,00 00 00 00 00 00 00 00
18.120000,0x200,A5 11 08 00 00 00 00 00
18.140000,0x100,D5 00 28 00 00 00 00 00
18.140000,0x101,00 00 00 00 00 00 00 00
18.140000,0x102,00 00 00 00 00 00 00 00
18.140000,0x200,A5 12 08 00 00 00 00 00
18.160000,0x100,D5 00 28 00 00 00 00 00
18.160000,0x101,00 00 00 00 00 00 00 00
18.160000,0x102,00 00 00 00 00 00 00 00
18.160000,0x200,A5 13 08 00 00 00 00 00
18.180000,0x100,D6 00 28 00 00 00 00 00
18.180000,0x101,00 00 00 00 00 00 00 00
18.180000,0x102,00 00 00 00 00 00 00 00
18.180000,0x200,A5 14 08 00 00 00 00 00
18.200000,0x100,D6 00 28 00 00 00 00 00
18.200000,0x101,00 00 00 00 00 00 00 00
18.200000,0x102,00 00 00 00 00 00 00 00
18.200000,0x200,A5 15 08 00 00 00 00 00
18.220000,0x100,D6 00 28 00 00 00 00 00
18.220000,0x101,00 00 00 00 00 00 00 00
18.220000,0x102,00 00 00 00 00 00 00 00
18.220000,0x200,A5 16 08 00 00 00 00 00
18.240000,0x100,D6 00 28 00 00 00 00 00
18.240000,0x101,00 00 00 00 00 00 00 00
18.240000,0x102,00 00 00 00 00 00 00 00
18.240000,0x200,A5 18 08 00 00 00 00 00
18.260000,0x100,D7 00 28 00 00 00 00 00
18.260000,0x101,00 00 00 00 00 00 00 00
18.260000,0x102,00 00 00 00 00 00 00 00
18.260000,0x200,A5 19 08 00 00 00 00 00
18.280000,0x100,D7 00 28 00 00 00 00 00
18.280000,0x101,00 00 00 00 00 00 00 00
18.280000,0x102,00 00 00 00 00 00 00 00
18.280000,0x200,A5 1A 08 00 00 00 00 00
18.300000,0x100,D7 00 28 00 00 00 00 00
18.300000,0x101,00 00 00 00 00 00 00 00
18.300000,0x102,00 00 00 00 00 00 00 00
18.300000,0x200,A5 1B 08 00 00 00 00 00
18.320000,0x100,D7 00 28 00 00 00 00 00
18.320000,0x101,00 00 00 00 00 00 00 00
18.320000,0x102,00 00 00 00 00 00 00 00
18.320000,0x200,A5 1C 08 00 00 00 00 00
18.340000,0x100,D7 00 28 00 00 00 00 00
18.340000,0x101,00 00 00 00 00 00 00 00
18.340000,0x102,00 00 00 00 00 00 00 00
18.340000,0x200,A5 1D 08 00 00 00 00 00
18.360000,0x100,D8 00 28 00 00 00 00 00
18.360000,0x101,00 00 00 00 00 00 00 00
18.360000,0x102,00 00 00 00 00 00 00 00
18.360000,0x200,A5 1E 08 00 00 00 00 00
18.380000,0x100,D8 00 28 00 00 00 00 00
18.380000,0x101,00 00 00 00 00 00 00 00
18.380000,0x102,00 00 00 00 00 00 00 00
18.380000,0x200,A5 20 08 00 00 00 00 00
18.400000,0x100,D8 00 28 00 00 00 00 00
18.400000,0x101,00 00 00 00 00 00 00 00
18.400000,0x102,00 00 00 00 00 00 00 00
18.400000,0x200,A5 21 08 00 00 00 00 00
18.420000,0x100,D8 00 28 00 00 00 00 00
18.420000,0x101,00 00 00 00 00 00 00 00
18.420000,0x102,00 00 00 00 00 00 00 00
18.420000,0x200,A5 22 08 00 00 00 00 00
18.440000,0x100,D9 00 28 00 00 00 00 00
18.440000,0x101,00 00 00 00 00 00 00 00
18.440000,0x102,00 00 00 00 00 00 00 00
18.440000,0x200,A5 23 08 00 00 00 00 00
18.460000,0x100,D9 00 28 00 00 00 00 00
18.460000,0x101,00 00 00 00 00 00 00 00
18.460000,0x102,00 00 00 00 00 00 00 00
18.460000,0x200,A5 24 08 00 00 00 00 00
18.480000,0x100,D9 00 28 00 00 00 00 00
18.480000,0x101,00 00 00 00 00 00 00 00
18.480000,0x102,00 00 00 00 00 00 00 00
18.480000,0x200,A5 25 08 00 00 00 00 00
18.500000,0x100,D9 00 28 00 00 00 00 00
18.500000,0x101,00 00 00 00 00 00 00 00
18.500000,0x102,00 00 00 00 00 00 00 00
18.500000,0x200,A5 27 08 00 00 00 00 00
18.520000,0x100,DA 00 28 00 00 00 00 00
18.520000,0x101,00 00 00 00 00 00 00 00
18.520000,0x102,00 00 00 00 00 00 00 00
18.520000,0x200,A5 28 08 00 00 00 00 00
18.540000,0x100,DA 00 28 00 00 00 00 00
18.540000,0x101,00 00 00 00 00 00 00 00
18.540000,0x102,00 00 00 00 00 00 00 00
18.540000,0x200,A5 29 08 00 00 00 00 00
18.560000,0x100,DA 00 28 00 00 00 00 00
18.560000,0x101,00 00 00 00 00 00 00 00
18.560000,0x102,00 00 00 00 00 00 00 00
18.560000,0x200,A5 2A 08 00 00 00 00 00
18.580000,0x100,DA 00 28 00 00 00 00 00
18.580000,0x101,00 00 00 00 00 00 00 00
18.580000,0x102,00 00 00 00 00 00 00 00
18.580000,0x200,A5 2B 08 00 00 00 00 00
18.600000,0x100,DA 00 28 00 00 00 00 00
18.600000,0x101,00 00 00 00 00 00 00 00
18.600000,0x102,00 00 00 00 00 00 00 00
18.600000,0x200,A5 2C 08 00 00 00 00 00
18.620000,0x100,DB 00 28 00 00 00 00 00
18.620000,0x101,00 00 00 00 00 00 00 00
18.620000,0x102,00 00 00 00 00 00 00 00
18.620000,0x200,A5 2D 08 00 00 00 00 00
18.640000,0x100,DB 00 28 00 00 00 00 00
18.640000,0x101,00 00 00 00 00 00 00 00
18.640000,0x102,00 00 00 00 00 00 00 00
18.640000,0x200,A5 2F 08 00 00 00 00 00
18.660000,0x100,DB 00 28 00 00 00 00 00
18.660000,0x101,00 00 00 00 00 00 00 00
18.660000,0x102,00 00 00 00 00 00 00 00
18.660000,0x200,A5 30 08 00 00 00 00 00
18.680000,0x100,DB 00 28 00 00 00 00 00
18.680000,0x101,00 00 00 00 00 00 00 00
18.680000,0x102,00 00 00 00 00 00 00 00
18.680000,0x200,A5 31 08 00 00 00 00 00
18.700000,0x100,DC 00 28 00 00 00 00 00
18.700000,0x101,00 00 00 00 00 00 00 00
18.700000,0x102,00 00 00 00 00 00 00 00
18.700000,0x200,A5 32 08 00 00 00 00 00
18.720000,0x100,DC 00 28 00 00 00 00 00
18.720000,0x101,00 00 00 00 00 00 00 00
18.720000,0x102,00 00 00 00 00 00 00 00
18.720000,0x200,A5 33 08 00 00 00 00 00
18.740000,0x100,DC 00 28 00 00 00 00 00
